ID,Note,Amount,Category,Account,Currency,Date,Event,Exclude Report
1554,,2640,Salary,Cash,RON,06/09/2019,No,False
1555,Bonuri masa,224,Salary,Cash,RON,06/09/2019,No,False
1556,Laura,150,Gifts,Cash,RON,06/09/2019,No,False
1557,Taxa buletin,-7,Fees & Charges,Cash,RON,04/09/2019,No,False
1558,Agape,-16,Restaurants,Cash,RON,03/09/2019,No,False
1559,,-44.75,Gas Bill,Cash,RON,03/09/2019,No,False
1560,Vin,-15,Food & Beverage,Cash,RON,01/09/2019,No,False
1561,La șes,-60,Restaurants,Cash,RON,01/09/2019,No,False
1562,Bere,-55,Food & Beverage,Cash,RON,29/08/2019,No,False
1563,Agape,-16,Restaurants,Cash,RON,29/08/2019,No,False
1564,,-121,Water Bill,Cash,RON,29/08/2019,No,False
1565,Becuri poziție,-6,Maintenance,Cash,RON,29/08/2019,No,False
1566,Guma de mestecat,-4.6,Personal Care,Cash,RON,29/08/2019,No,False
1567,Agape,-16,Restaurants,Cash,RON,28/08/2019,No,False
1568,Pablito,-19.8,Restaurants,Cash,RON,27/08/2019,No,False
1569,,-23.62,Phone Bill,Cash,RON,27/08/2019,No,False
1570,,-39.22,Internet Bill,Cash,RON,27/08/2019,No,False
1571,McDonald's,-18.4,Restaurants,Cash,RON,26/08/2019,No,False
1572,Tras arma M1911,-155,Entertainment,Cash,RON,25/08/2019,No,False
1573,Mama,300,Gifts,Cash,RON,25/08/2019,No,False
1574,Interventie gaz,-40,Gas Bill,Cash,RON,23/08/2019,No,False
1575,Agape,-16,Restaurants,Cash,RON,22/08/2019,No,False
1576,Agape,-16,Restaurants,Cash,RON,21/08/2019,No,False
1577,,-56.5,Electricity Bill,Cash,RON,21/08/2019,No,False
1578,,-44.55,Gas Bill,Cash,RON,21/08/2019,No,False
1579,Lidl,-198.56,Shopping,Cash,RON,21/08/2019,No,False
1580,Pablito,-26,Restaurants,Cash,RON,20/08/2019,No,False
1581,Vodka Bala,-38,Friends & Lover,Cash,RON,19/08/2019,No,False
1582,Bere,-34.92,Food & Beverage,Cash,RON,18/08/2019,No,False
1583,Big Belly,-60,Restaurants,Cash,RON,18/08/2019,No,False
1584,Profi,-34.27,Restaurants,Cash,RON,16/08/2019,No,False
1585,Bazin,-3,Sports,Cash,RON,16/08/2019,No,False
1586,Energizant,-7.4,Food & Beverage,Cash,RON,15/08/2019,No,False
1587,,-79,Restaurants,Cash,RON,15/08/2019,No,False
1588,,-91.7,Petrol,Cash,RON,15/08/2019,No,False
1589,Apa,-10,Restaurants,Cash,RON,14/08/2019,No,False
1590,,-52,Restaurants,Cash,RON,14/08/2019,No,False
1591,,-20,Parking Fees,Cash,RON,14/08/2019,No,False
1592,Bere,-18,Food & Beverage,Cash,RON,13/08/2019,No,False
1593,Mega Image,-13.85,Restaurants,Cash,RON,13/08/2019,No,False
1594,McDonald's,-11,Restaurants,Cash,RON,13/08/2019,No,False
1595,Inghetata,-9.5,Restaurants,Cash,RON,13/08/2019,No,False
1596,,-100.3,Petrol,Cash,RON,13/08/2019,No,False
1597,Cazare București,-135,Travel,Cash,RON,13/08/2019,No,False
1598,Shanghai,-38.8,Restaurants,Cash,RON,10/08/2019,No,False
1599,Spalare interior/exterior,-55,Maintenance,Cash,RON,10/08/2019,No,False
1600,Cora,-58.2,Shopping,Cash,RON,10/08/2019,No,False
1601,Bazin,-3,Sports,Cash,RON,10/08/2019,No,False
1602,Laura,400,Gifts,Cash,RON,08/08/2019,No,False
1603,Soto Chef,-13,Restaurants,Cash,RON,07/08/2019,No,False
1604,Bilet CTP,-2.5,Transportation,Cash,RON,07/08/2019,No,False
1605,Volk,-78,Friends & Lover,Cash,RON,07/08/2019,No,False
1606,Pancake house,-21,Restaurants,Cash,RON,06/08/2019,No,False
1607,7card,-89,Sports,Cash,RON,06/08/2019,No,False
1608,,2650,Salary,Cash,RON,06/08/2019,No,False
1609,Bonuri masa,322,Salary,Cash,RON,05/08/2019,No,False
1610,Cabana,-60,Food & Beverage,Cash,RON,04/08/2019,No,False
1611,Big Belly,-60,Restaurants,Cash,RON,02/08/2019,No,False
1612,,-83.5,Petrol,Cash,RON,02/08/2019,No,False
1613,Cabana,-209,Travel,Cash,RON,02/08/2019,No,False
1614,Agape,-16,Restaurants,Cash,RON,01/08/2019,No,False
1615,Profi,-49.4,Restaurants,Cash,RON,28/07/2019,No,False
1616,Flori mama,-10,Friends & Lover,Cash,RON,28/07/2019,No,False
1617,Spartan,-29,Restaurants,Cash,RON,27/07/2019,No,False
1618,,-283.42,Shopping,Cash,RON,27/07/2019,No,False
1619,Cadou mama si Adriana,-50,Friends & Lover,Cash,RON,27/07/2019,No,False
1620,Agape,-16,Restaurants,Cash,RON,25/07/2019,No,False
1621,,-24.4,Phone Bill,Cash,RON,25/07/2019,No,False
1622,,-39.19,Internet Bill,Cash,RON,25/07/2019,No,False
1623,Scaun,-38,Home Improvement,Cash,RON,25/07/2019,No,False
1624,Agape,-20,Restaurants,Cash,RON,24/07/2019,No,False
1625,Pubg pass,-47.44,Games,Cash,RON,24/07/2019,No,False
1626,Shanghai,-25,Restaurants,Cash,RON,23/07/2019,No,False
1627,Pablito,-22,Restaurants,Cash,RON,22/07/2019,No,False
1628,Bere,-15,Food & Beverage,Cash,RON,20/07/2019,No,False
1629,Gente,-59,Restaurants,Cash,RON,20/07/2019,No,False
1630,Bere,-6,Food & Beverage,Cash,RON,19/07/2019,No,False
1631,Rosa,-13,Restaurants,Cash,RON,19/07/2019,No,False
1632,ELM327 OBD,-40,Maintenance,Cash,RON,19/07/2019,No,False
1633,Șervețele umede,-1.2,Personal Care,Cash,RON,19/07/2019,No,False
1634,Agape,-13.5,Restaurants,Cash,RON,18/07/2019,No,False
1635,,-93.9,Water Bill,Cash,RON,18/07/2019,No,False
1636,Extract afine,-13.2,Pharmacy,Cash,RON,18/07/2019,No,False
1637,Shanghai,-19,Restaurants,Cash,RON,17/07/2019,No,False
1638,Bilet CTP,-5,Transportation,Cash,RON,17/07/2019,No,False
1639,Lidl,-21.88,Shopping,Cash,RON,17/07/2019,No,False
1640,Agape,-16,Restaurants,Cash,RON,16/07/2019,No,False
1641,Profi,-20.85,Shopping,Cash,RON,14/07/2019,No,False
1642,Profi,-21.5,Shopping,Cash,RON,14/07/2019,No,False
1643,Agape,-16,Restaurants,Cash,RON,11/07/2019,No,False
1644,Agape,-21,Restaurants,Cash,RON,10/07/2019,No,False
1645,Bilet CTP,-5,Transportation,Cash,RON,09/07/2019,No,False
1646,,-83,Petrol,Cash,RON,09/07/2019,No,False
1647,Fresh box,-17,Restaurants,Cash,RON,08/07/2019,No,False
1648,,-132.63,Petrol,Cash,RON,07/07/2019,No,False
1649,Bere,-5,Food & Beverage,Cash,RON,05/07/2019,No,False
1650,Agape,-21,Restaurants,Cash,RON,04/07/2019,No,False
1651,,-49.6,Electricity Bill,Cash,RON,04/07/2019,No,False
1652,Plăcuță înmatriculare,-21,Maintenance,Cash,RON,04/07/2019,No,False
1653,7card,-89,Sports,Cash,RON,04/07/2019,No,False
1654,,2640,Salary,Cash,RON,04/07/2019,No,False
1655,Bonuri masa,140,Salary,Cash,RON,04/07/2019,No,False
1656,Shanghai,-22.9,Restaurants,Cash,RON,03/07/2019,No,False
1657,Mega Image,-7.1,Restaurants,Cash,RON,02/07/2019,No,False
1658,Parcare 6 luni,-500,Parking Fees,Cash,RON,01/07/2019,No,False
1659,Windows 10,-25,Games,Cash,RON,01/07/2019,No,False
1660,Bonuri masa,209.87,Salary,Cash,RON,01/07/2019,No,False
1661,Profi,-8.94,Shopping,Cash,RON,30/06/2019,No,False
1662,Irish,-66.95,Restaurants,Cash,RON,29/06/2019,No,False
1663,,-125.54,Shopping,Cash,RON,28/06/2019,No,False
1664,Asociatie bloc,-95.2,Water Bill,Cash,RON,27/06/2019,No,False
1665,Nobori,-10,Restaurants,Cash,RON,25/06/2019,No,False
1666,Telekom,-39.54,Internet Bill,Cash,RON,25/06/2019,No,False
1667,Rosa,-13,Restaurants,Cash,RON,24/06/2019,No,False
1668,Orange,-30.64,Phone Bill,Cash,RON,24/06/2019,No,False
1669,,-10,Charity,Cash,RON,24/06/2019,No,False
1670,Bere,-30,Food & Beverage,Cash,RON,22/06/2019,No,False
1671,Pizza,-40,Restaurants,Cash,RON,22/06/2019,No,False
1672,,-61.15,Electricity Bill,Cash,RON,20/06/2019,No,False
1673,,-54.97,Gas Bill,Cash,RON,20/06/2019,No,False
1674,Bilet CTP,-5,Transportation,Cash,RON,20/06/2019,No,False
1675,,-1,Parking Fees,Cash,RON,20/06/2019,No,False
1676,,-75.5,Pharmacy,Cash,RON,20/06/2019,No,False
1677,Strepsils,-15,Pharmacy,Cash,RON,19/06/2019,No,False
1678,,-108.5,Petrol,Cash,RON,18/06/2019,No,False
1679,,-326.5,Petrol,Cash,RON,16/06/2019,No,False
1680,Gradina zoologică,-24,Entertainment,Cash,RON,16/06/2019,No,False
1681,Laura,150,Gifts,Cash,RON,16/06/2019,No,False
1682,Telescaun,-60,Travel,Cash,RON,15/06/2019,No,False
1683,Unicarm,-7,Shopping,Cash,RON,14/06/2019,No,False
1684,Hanul Pietrosu,-50,Restaurants,Cash,RON,13/06/2019,No,False
1685,Retur Fan Courier,-26.5,Games,Cash,RON,12/06/2019,No,False
1686,Pantaloni Laura,-55,Clothing,Cash,RON,11/06/2019,No,False
1687,Tastatura,-210.95,Games,Cash,RON,11/06/2019,No,False
1688,Laura,150,Gifts,Cash,RON,11/06/2019,No,False
1689,,-87,Petrol,Cash,RON,10/06/2019,No,False
1690,Bere,-30,Food & Beverage,Cash,RON,08/06/2019,No,False
1691,Yummy Yang,-24,Restaurants,Cash,RON,08/06/2019,No,False
1692,Mouse,-49.99,Games,Cash,RON,08/06/2019,No,False
1693,Adjust Balance,531.37,Other Income,Cash,RON,08/06/2019,No,True
1694,"Orange, Laura",-28.25,Phone Bill,Cash,RON,05/06/2019,No,False
1695,7card,-89,Sports,Cash,RON,05/06/2019,No,False
1696,Carrefour,-50.07,Shopping,Cash,RON,01/06/2019,No,False
1697,,-88.6,Gas Bill,Cash,RON,30/05/2019,No,False
1698,Discuri si placute,-1451,Maintenance,Cash,RON,29/05/2019,No,False
1699,Profi,-12.47,Shopping,Cash,RON,29/05/2019,No,False
1700,Profi,-58.72,Shopping,Cash,RON,29/05/2019,No,False
1701,Bazin,-3,Sports,Cash,RON,28/05/2019,No,False
1702,Orange,-52.31,Phone Bill,Cash,RON,26/05/2019,No,False
1703,Telekom,-39.5,Internet Bill,Cash,RON,26/05/2019,No,False
1704,Nobil sushi,-150,Restaurants,Cash,RON,25/05/2019,No,False
1705,Asociatie bloc,-107.2,Water Bill,Cash,RON,23/05/2019,No,False
1706,Bazin,-3,Sports,Cash,RON,22/05/2019,No,False
1707,,-234,Petrol,Cash,RON,19/05/2019,No,False
1708,Pizza,-105,Restaurants,Cash,RON,18/05/2019,No,False
1709,Bere,-35,Food & Beverage,Cash,RON,17/05/2019,No,False
1710,Avans rafting,-40,Sports,Cash,RON,16/05/2019,No,False
1711,BCR,-3.5,Fees & Charges,Cash,RON,15/05/2019,No,False
1712,Profi,-11.67,Shopping,Cash,RON,13/05/2019,No,False
1713,Pizza,-50,Restaurants,Cash,RON,11/05/2019,No,False
1714,,-30,Taxi,Cash,RON,11/05/2019,No,False
1715,Bere flying,-28,Food & Beverage,Cash,RON,10/05/2019,No,False
1716,Intrare flying,-20,Food & Beverage,Cash,RON,10/05/2019,No,False
1717,Panemar,-8,Restaurants,Cash,RON,10/05/2019,No,False
1718,Burger,-25,Restaurants,Cash,RON,10/05/2019,No,False
1719,"31,43",-31.43,Electricity Bill,Cash,RON,10/05/2019,No,False
1720,7card,-89,Sports,Cash,RON,10/05/2019,No,False
1721,Cola,-3,Food & Beverage,Cash,RON,09/05/2019,No,False
1722,Bere,-40,Food & Beverage,Cash,RON,08/05/2019,No,False
1723,Salad box,-9,Restaurants,Cash,RON,08/05/2019,No,False
1724,Salariu Alin,2600,Salary,Cash,RON,08/05/2019,No,False
1725,,2012,Salary,Cash,RON,08/05/2019,No,False
1726,Salad box,-19.5,Restaurants,Cash,RON,07/05/2019,No,False
1727,Profi,-79.37,Shopping,Cash,RON,07/05/2019,No,False
1728,BCR,-20,Fees & Charges,Cash,RON,07/05/2019,No,False
1729,Food,-21,Restaurants,Cash,RON,06/05/2019,No,False
1730,Bogdan,-260,Friends & Lover,Cash,RON,06/05/2019,No,False
1731,Red Barn,-17,Food & Beverage,Cash,RON,05/05/2019,No,False
1732,Carrefour,-39.03,Shopping,Cash,RON,05/05/2019,No,False
1733,,-170,Clothing,Cash,RON,05/05/2019,No,False
1734,Bere,-8.58,Food & Beverage,Cash,RON,04/05/2019,No,False
1735,Orange,-27.48,Phone Bill,Cash,RON,04/05/2019,No,False
1736,Telekom,-39.94,Internet Bill,Cash,RON,04/05/2019,No,False
1737,Profi,-86.4,Shopping,Cash,RON,04/05/2019,No,False
1738,Piaza,-28,Shopping,Cash,RON,04/05/2019,No,False
1739,Bazin,-6,Sports,Cash,RON,04/05/2019,No,False
1740,Comanda,-70,Food & Beverage,Cash,RON,03/05/2019,No,False
1741,Bonuri,252,Other Income,Cash,RON,03/05/2019,No,False
1742,Pancake house,-20,Food & Beverage,Cash,RON,02/05/2019,No,False
1743,Avengers,-50,Movies,Cash,RON,02/05/2019,No,False
1744,Smântână,-2.5,Shopping,Cash,RON,01/05/2019,No,False
1745,Profi,-8.03,Shopping,Cash,RON,01/05/2019,No,False
1746,Mama,500,Gifts,Cash,RON,29/04/2019,No,False
1747,Stanca,300,Gifts,Cash,RON,28/04/2019,No,False
1748,Magazin Sunucius,-16.4,Food & Beverage,Cash,RON,26/04/2019,No,False
1749,,-14,Taxi,Cash,RON,26/04/2019,No,False
1750,,-20,Taxi,Cash,RON,26/04/2019,No,False
1751,,-6,Parking Fees,Cash,RON,26/04/2019,No,False
1752,Tuns și vopsit,-325,Personal Care,Cash,RON,26/04/2019,No,False
1753,,-11.2,Restaurants,Cash,RON,25/04/2019,No,False
1754,Asociatie bloc,-100.9,Water Bill,Cash,RON,25/04/2019,No,False
1755,,-15,Food & Beverage,Cash,RON,24/04/2019,No,False
1756,RCA,-985,Maintenance,Cash,RON,24/04/2019,No,False
1757,Profi,-4.38,Shopping,Cash,RON,24/04/2019,No,False
1758,Avans motel Gilău,-2000,Other Expense,Cash,RON,24/04/2019,No,False
1759,Luat din rezerva,1000,Other Income,Cash,RON,24/04/2019,No,False
1760,Bere,-15,Food & Beverage,Cash,RON,23/04/2019,No,False
1761,Poseta,-95,Accessories,Cash,RON,23/04/2019,No,False
1762,Poseta,-95,Accessories,Cash,RON,23/04/2019,No,False
1763,Csilla birthday,-10,Friends & Lover,Cash,RON,23/04/2019,No,False
1764,Tarancuta,-10,Restaurants,Cash,RON,22/04/2019,No,False
1765,Profi,-84.74,Shopping,Cash,RON,22/04/2019,No,False
1766,Yves Rocher,-47,Shopping,Cash,RON,21/04/2019,No,False
1767,Carrefour,-67.64,Shopping,Cash,RON,21/04/2019,No,False
1768,Ciorapi,-26,Clothing,Cash,RON,21/04/2019,No,False
1769,Decathlon,-144.7,Clothing,Cash,RON,21/04/2019,No,False
1770,Deichmann,-118,Footwear,Cash,RON,21/04/2019,No,False
1771,,-319.4,Gas Bill,Cash,RON,19/04/2019,No,False
1772,Tuns,-22,Personal Care,Cash,RON,19/04/2019,No,False
1773,Profi,-54.04,Shopping,Cash,RON,18/04/2019,No,False
1774,Marty,-50,Restaurants,Cash,RON,17/04/2019,No,False
1775,,-33.86,Charity,Cash,RON,17/04/2019,No,False
1776,Sushi,-25,Food & Beverage,Cash,RON,16/04/2019,No,False
1777,Cpt Bean,-6,Café,Cash,RON,16/04/2019,No,False
1778,,-14,Food & Beverage,Cash,RON,15/04/2019,No,False
1779,Economie,-1500,Family,Cash,RON,15/04/2019,No,False
1780,Back to Da Vinci's,-60,Food & Beverage,Cash,RON,13/04/2019,No,False
1781,,-9.3,Food & Beverage,Cash,RON,13/04/2019,No,False
1782,,-225.3,Petrol,Cash,RON,13/04/2019,No,False
1783,Spalare interior/exterior,-50,Maintenance,Cash,RON,13/04/2019,No,False
1784,Cora,-114.54,Shopping,Cash,RON,13/04/2019,No,False
1785,,-17,Food & Beverage,Cash,RON,12/04/2019,No,False
1786,,-18,Food & Beverage,Cash,RON,12/04/2019,No,False
1787,Profi,-80.04,Shopping,Cash,RON,12/04/2019,No,False
1788,Spray disc frana,-12,Bike,Cash,RON,10/04/2019,No,False
1789,Rovinieta,-133.29,Maintenance,Cash,RON,09/04/2019,No,False
1790,Profi,-15.92,Food & Beverage,Cash,RON,08/04/2019,No,False
1791,Palaneț,-3.5,Food & Beverage,Cash,RON,08/04/2019,No,False
1792,Legume și fructe,-15,Shopping,Cash,RON,08/04/2019,No,False
1793,7card,-89,Sports,Cash,RON,08/04/2019,No,False
1794,Laura,2211,Salary,Cash,RON,08/04/2019,No,False
1795,Profi,-79.72,Shopping,Cash,RON,07/04/2019,No,False
1796,,-22,Restaurants,Cash,RON,05/04/2019,No,False
1797,Phil s,-7,Café,Cash,RON,05/04/2019,No,False
1798,Salariu Alin,4043,Salary,Cash,RON,05/04/2019,No,False
1799,Cpt Bean,-6,Café,Cash,RON,04/04/2019,No,False
1800,,-10,Shopping,Cash,RON,04/04/2019,No,False
1801,Comic con,-110,Entertainment,Cash,RON,04/04/2019,No,False
1802,Cpt Bean,-5,Café,Cash,RON,03/04/2019,No,False
1803,Profi,-37.1,Shopping,Cash,RON,03/04/2019,No,False
1804,,-20,Friends & Lover,Cash,RON,03/04/2019,No,False
1805,,-18,Restaurants,Cash,RON,02/04/2019,No,False
1806,Bonuri masa,168,Other Income,Cash,RON,02/04/2019,No,False
1807,,-33.49,Pharmacy,Cash,RON,01/04/2019,No,False
1808,Starbucks,-19.8,Café,Cash,RON,31/03/2019,No,False
1809,,-49,Books,Cash,RON,31/03/2019,No,False
1810,,-21,Food & Beverage,Cash,RON,30/03/2019,No,False
1811,,-3.5,Food & Beverage,Cash,RON,30/03/2019,No,False
1812,Il Milanese,-78,Restaurants,Cash,RON,30/03/2019,No,False
1813,,-120,Maintenance,Cash,RON,30/03/2019,No,False
1814,,-15,Café,Cash,RON,29/03/2019,No,False
1815,Initial Balance,913.94,Other Income,Cash,RON,29/03/2019,No,False
